run_id,minute_ts,bar_time_utc,p_close_mid,x_close_mid,ratio_close_mid,mean,std,z_mid,cross_up,cross_down,pos,ratio_exec_L,ratio_exec_S,z_exec_L,z_exec_S,p_last,p_bid,p_ask,x_last,x_bid,x_ask,signal,note,t,trades_count,trades_events,trades_actions,trades_reason_sample
20260304_161508_ecbf428e,1772668620,2026-03-04 23:57:00,5177.2,5144.35,0.64,0.57,0.03,2.47,,,SHORT_SPREAD,0.64,0.64,2.51,2.43,5177.21,5177.2,5177.21,5144.4,5144.3,5144.4,,,2026-03-04 23:57:00+00:00,0,,,
20260304_161508_ecbf428e,1772668680,2026-03-04 23:58:00,5178.24,5146.05,0.62,0.57,0.03,1.99,,,SHORT_SPREAD,0.62,0.62,2.03,1.95,5178.9,5178.24,5178.25,5146.1,5146.0,5146.1,,,2026-03-04 23:58:00+00:00,0,,,
20260304_161508_ecbf428e,1772668740,2026-03-04 23:59:00,5179.07,5146.55,0.63,0.57,0.03,2.2,,,SHORT_SPREAD,0.63,0.63,2.23,2.16,5179.07,5179.06,5179.07,5146.5,5146.5,5146.6,,,2026-03-04 23:59:00+00:00,0,,,
20260304_161508_ecbf428e,1772668800,2026-03-05 00:00:00,5176.85,5145.15,0.61,0.57,0.03,1.63,,,SHORT_SPREAD,0.61,0.61,1.47,1.4,5176.84,5176.56,5176.57,5145.2,5145.1,5145.2,,,2026-03-05 00:00:00+00:00,0,,,
20260304_161508_ecbf428e,1772668860,2026-03-05 00:01:00,5173.19,5142.55,0.59,0.57,0.03,0.91,,,SHORT_SPREAD,0.6,0.59,0.95,0.87,5173.05,5173.18,5173.2,5142.5,5142.5,5142.6,,,2026-03-05 00:01:00+00:00,0,,,
20260304_161508_ecbf428e,1772668920,2026-03-05 00:02:00,5174.35,5143.25,0.6,0.57,0.03,1.22,,,SHORT_SPREAD,0.6,0.6,1.26,1.18,5174.22,5174.34,5174.36,5143.3,5143.2,5143.3,,,2026-03-05 00:02:00+00:00,0,,,
20260304_161508_ecbf428e,1772668980,2026-03-05 00:03:00,5175.0,5143.85,0.6,0.57,0.03,1.24,,,SHORT_SPREAD,0.6,0.6,1.28,1.2,5174.9,5174.99,5175.0,5143.9,5143.8,5143.9,,,2026-03-05 00:03:00+00:00,0,,,
20260304_161508_ecbf428e,1772669040,2026-03-05 00:04:00,5178.13,5145.95,0.62,0.57,0.03,1.93,,,SHORT_SPREAD,0.6,0.6,1.18,1.09,5178.26,5176.95,5176.98,5145.9,5145.9,5146.0,,,2026-03-05 00:04:00+00:00,0,,,
20260304_161508_ecbf428e,1772669100,2026-03-05 00:05:00,5178.9,5147.85,0.6,0.57,0.03,1.15,,,SHORT_SPREAD,0.6,0.6,1.19,1.11,5179.16,5178.89,5178.91,5147.9,5147.8,5147.9,,,2026-03-05 00:05:00+00:00,0,,,
20260304_161508_ecbf428e,1772669160,2026-03-05 00:06:00,5178.96,5148.45,0.59,0.57,0.03,0.78,,,SHORT_SPREAD,0.59,0.59,0.81,0.74,5178.97,5178.96,5178.97,5148.4,5148.4,5148.5,,,2026-03-05 00:06:00+00:00,0,,,
20260304_161508_ecbf428e,1772669220,2026-03-05 00:07:00,5178.06,5147.25,0.6,0.57,0.03,0.98,,,SHORT_SPREAD,0.6,0.6,1.02,0.94,5178.4,5178.05,5178.07,5147.3,5147.2,5147.3,,,2026-03-05 00:07:00+00:00,0,,,
20260304_161508_ecbf428e,1772669280,2026-03-05 00:08:00,5178.22,5147.25,0.6,0.57,0.03,1.08,,,SHORT_SPREAD,0.6,0.6,1.12,1.04,5178.21,5178.21,5178.22,5147.2,5147.2,5147.3,,,2026-03-05 00:08:00+00:00,0,,,
20260304_161508_ecbf428e,1772669340,2026-03-05 00:09:00,5178.92,5148.35,0.59,0.57,0.03,0.81,,,SHORT_SPREAD,0.59,0.59,0.84,0.77,5178.41,5178.92,5178.93,5148.3,5148.3,5148.4,,,2026-03-05 00:09:00+00:00,0,,,
20260304_161508_ecbf428e,1772669400,2026-03-05 00:10:00,5181.77,5151.25,0.59,0.57,0.03,0.76,,,SHORT_SPREAD,0.59,0.59,0.79,0.72,5181.38,5181.77,5181.78,5151.3,5151.2,5151.3,,,2026-03-05 00:10:00+00:00,0,,,
20260304_161508_ecbf428e,1772669460,2026-03-05 00:11:00,5182.34,5151.95,0.59,0.57,0.03,0.65,,,SHORT_SPREAD,0.59,0.59,0.69,0.62,5182.34,5182.33,5182.34,5152.0,5151.9,5152.0,,,2026-03-05 00:11:00+00:00,0,,,
20260304_161508_ecbf428e,1772669520,2026-03-05 00:12:00,5182.42,5152.05,0.59,0.57,0.03,0.64,,,SHORT_SPREAD,0.59,0.59,0.68,0.6,5182.41,5182.41,5182.42,5152.1,5152.0,5152.1,,,2026-03-05 00:12:00+00:00,0,,,
20260304_161508_ecbf428e,1772669580,2026-03-05 00:13:00,5183.0,5152.15,0.6,0.57,0.03,0.96,,,SHORT_SPREAD,0.6,0.6,1.12,1.03,5183.0,5183.14,5183.17,5152.2,5152.1,5152.2,,,2026-03-05 00:13:00+00:00,0,,,
20260304_161508_ecbf428e,1772669640,2026-03-05 00:14:00,5181.72,5151.75,0.58,0.57,0.03,0.35,,,SHORT_SPREAD,0.58,0.58,0.39,0.32,5181.72,5181.71,5181.72,5151.7,5151.7,5151.8,,,2026-03-05 00:14:00+00:00,0,,,
20260304_161508_ecbf428e,1772669700,2026-03-05 00:15:00,5183.27,5152.45,0.6,0.57,0.03,0.94,,,SHORT_SPREAD,0.6,0.6,0.98,0.91,5183.27,5183.27,5183.28,5151.9,5152.4,5152.5,,,2026-03-05 00:15:00+00:00,0,,,
20260304_161508_ecbf428e,1772669760,2026-03-05 00:16:00,5183.7,5153.45,0.59,0.57,0.03,0.54,,,SHORT_SPREAD,0.59,0.58,0.58,0.5,5183.71,5183.7,5183.71,5152.8,5153.4,5153.5,,,2026-03-05 00:16:00+00:00,0,,,
20260304_161508_ecbf428e,1772669820,2026-03-05 00:17:00,5185.58,5154.95,0.59,0.57,0.03,0.8,,,SHORT_SPREAD,0.59,0.59,0.84,0.76,5185.0,5185.58,5185.59,5155.0,5154.9,5155.0,,,2026-03-05 00:17:00+00:00,0,,,
20260304_161508_ecbf428e,1772669880,2026-03-05 00:18:00,5185.92,5156.45,0.57,0.57,0.03,-0.03,,,SHORT_SPREAD,0.57,0.57,0.01,-0.07,5185.92,5185.91,5185.92,5156.3,5156.4,5156.5,,,2026-03-05 00:18:00+00:00,0,,,
20260304_161508_ecbf428e,1772669940,2026-03-05 00:19:00,5188.18,5157.55,0.59,0.57,0.03,0.78,,,SHORT_SPREAD,0.59,0.59,0.82,0.74,5187.63,5188.18,5188.19,5157.6,5157.5,5157.6,,,2026-03-05 00:19:00+00:00,0,,,
20260304_161508_ecbf428e,1772670000,2026-03-05 00:20:00,5186.98,5157.65,0.57,0.57,0.03,-0.14,,,SHORT_SPREAD,0.57,0.57,-0.1,-0.18,5186.98,5186.97,5186.99,5157.7,5157.6,5157.7,,,2026-03-05 00:20:00+00:00,0,,,
20260304_161508_ecbf428e,1772670060,2026-03-05 00:21:00,5189.22,5158.35,0.6,0.57,0.03,0.94,,,SHORT_SPREAD,0.6,0.6,1.16,1.06,5188.78,5189.43,5189.47,5158.4,5158.3,5158.4,,,2026-03-05 00:21:00+00:00,0,,,
20260304_161508_ecbf428e,1772670120,2026-03-05 00:22:00,5188.42,5158.85,0.57,0.57,0.03,0.01,,,SHORT_SPREAD,0.57,0.57,0.05,-0.03,5187.92,5188.41,5188.42,5158.8,5158.8,5158.9,,,2026-03-05 00:22:00+00:00,0,,,
20260304_161508_ecbf428e,1772670180,2026-03-05 00:23:00,5188.85,5159.45,0.57,0.57,0.03,-0.11,,,SHORT_SPREAD,0.57,0.57,-0.07,-0.15,5188.85,5188.85,5188.86,5159.5,5159.4,5159.5,,,2026-03-05 00:23:00+00:00,0,,,
20260304_161508_ecbf428e,1772670240,2026-03-05 00:24:00,5186.65,5157.75,0.56,0.57,0.03,-0.46,,,SHORT_SPREAD,0.56,0.56,-0.42,-0.51,5186.66,5186.64,5186.66,5157.7,5157.7,5157.8,,,2026-03-05 00:24:00+00:00,0,,,
20260304_161508_ecbf428e,1772670300,2026-03-05 00:25:00,5186.9,5157.15,0.58,0.57,0.03,0.14,,,SHORT_SPREAD,0.58,0.57,0.18,0.1,5186.51,5186.89,5186.9,5157.1,5157.1,5157.2,,,2026-03-05 00:25:00+00:00,0,,,
20260304_161508_ecbf428e,1772670360,2026-03-05 00:26:00,5183.96,5154.95,0.56,0.57,0.03,-0.38,,,SHORT_SPREAD,0.56,0.56,-0.34,-0.42,5183.95,5183.95,5183.96,5155.0,5154.9,5155.0,,,2026-03-05 00:26:00+00:00,0,,,
20260304_161508_ecbf428e,1772670420,2026-03-05 00:27:00,5183.96,5154.65,0.57,0.57,0.03,-0.16,,,SHORT_SPREAD,0.57,0.57,-0.12,-0.2,5183.15,5183.95,5183.96,5154.6,5154.6,5154.7,,,2026-03-05 00:27:00+00:00,0,,,
20260304_161508_ecbf428e,1772670480,2026-03-05 00:28:00,5183.69,5153.75,0.58,0.57,0.03,0.29,,,SHORT_SPREAD,0.58,0.58,0.34,0.25,5183.68,5183.68,5183.7,5153.7,5153.7,5153.8,,,2026-03-05 00:28:00+00:00,0,,,
20260304_161508_ecbf428e,1772670540,2026-03-05 00:29:00,5183.5,5153.1,0.59,0.57,0.03,0.63,,,SHORT_SPREAD,0.59,0.59,0.78,0.7,5183.5,5183.5,5183.51,5153.2,5152.9,5153.0,,,2026-03-05 00:29:00+00:00,0,,,
20260304_161508_ecbf428e,1772670600,2026-03-05 00:30:00,5181.84,5152.15,0.57,0.57,0.03,0.11,,,SHORT_SPREAD,0.58,0.57,0.15,0.07,5182.34,5181.83,5181.84,5152.6,5152.1,5152.2,,,2026-03-05 00:30:00+00:00,0,,,
20260304_161508_ecbf428e,1772670660,2026-03-05 00:31:00,5180.46,5150.55,0.58,0.57,0.03,0.28,,,SHORT_SPREAD,0.58,0.58,0.32,0.24,5180.46,5180.45,5180.46,5150.5,5150.5,5150.6,,,2026-03-05 00:31:00+00:00,0,,,
20260304_161508_ecbf428e,1772670720,2026-03-05 00:32:00,5181.9,5151.35,0.59,0.57,0.03,0.73,,,SHORT_SPREAD,0.59,0.59,0.78,0.69,5181.89,5181.89,5181.91,5151.4,5151.3,5151.4,,,2026-03-05 00:32:00+00:00,0,,,
20260304_161508_ecbf428e,1772670780,2026-03-05 00:33:00,5181.27,5150.95,0.59,0.57,0.03,0.57,,,SHORT_SPREAD,0.59,0.59,0.61,0.53,5181.28,5181.26,5181.28,5151.2,5150.9,5151.0,,,2026-03-05 00:33:00+00:00,0,,,
20260304_161508_ecbf428e,1772670840,2026-03-05 00:34:00,5180.8,5151.05,0.58,0.57,0.03,0.15,,,SHORT_SPREAD,0.58,0.57,0.19,0.12,5180.8,5180.79,5180.8,5151.0,5151.0,5151.1,,,2026-03-05 00:34:00+00:00,0,,,
20260304_161508_ecbf428e,1772670900,2026-03-05 00:35:00,5180.78,5150.85,0.58,0.57,0.03,0.29,,,SHORT_SPREAD,0.58,0.58,0.33,0.25,5180.79,5180.78,5180.79,5150.9,5150.8,5150.9,,,2026-03-05 00:35:00+00:00,0,,,
20260304_161508_ecbf428e,1772670960,2026-03-05 00:36:00,5179.5,5149.05,0.59,0.57,0.03,0.66,,,SHORT_SPREAD,0.59,0.59,0.7,0.62,5179.5,5179.49,5179.5,5149.0,5149.0,5149.1,,,2026-03-05 00:36:00+00:00,0,,,
20260304_161508_ecbf428e,1772671020,2026-03-05 00:37:00,5180.38,5149.75,0.59,0.57,0.03,0.79,,,SHORT_SPREAD,0.59,0.59,0.69,0.6,5180.38,5180.17,5180.19,5149.8,5149.7,5149.8,,,2026-03-05 00:37:00+00:00,0,,,
20260304_161508_ecbf428e,1772671080,2026-03-05 00:38:00,5178.82,5149.35,0.57,0.57,0.03,-0.04,,,SHORT_SPREAD,0.57,0.57,-0.0,-0.08,5178.82,5178.82,5178.83,5149.8,5149.3,5149.4,,,2026-03-05 00:38:00+00:00,0,,,
20260304_161508_ecbf428e,1772671140,2026-03-05 00:39:00,5179.6,5149.75,0.58,0.57,0.03,0.23,,,SHORT_SPREAD,0.58,0.58,0.27,0.18,5180.34,5179.59,5179.61,5149.7,5149.7,5149.8,,,2026-03-05 00:39:00+00:00,0,,,
20260304_161508_ecbf428e,1772671200,2026-03-05 00:40:00,5183.15,5152.25,0.6,0.57,0.03,0.97,,,SHORT_SPREAD,0.6,0.6,1.01,0.93,5183.16,5183.14,5183.16,5152.3,5152.2,5152.3,,,2026-03-05 00:40:00+00:00,0,,,
20260304_161508_ecbf428e,1772671260,2026-03-05 00:41:00,5182.7,5151.65,0.6,0.57,0.03,1.08,,,SHORT_SPREAD,0.6,0.6,1.19,0.97,5182.22,5182.7,5182.71,5151.1,5151.5,5151.8,,,2026-03-05 00:41:00+00:00,0,,,
20260304_161508_ecbf428e,1772671320,2026-03-05 00:42:00,5185.19,5153.85,0.61,0.57,0.03,1.27,,,SHORT_SPREAD,0.61,0.61,1.31,1.22,5185.14,5185.18,5185.2,5153.9,5153.8,5153.9,,,2026-03-05 00:42:00+00:00,0,,,
20260304_161508_ecbf428e,1772671380,2026-03-05 00:43:00,5183.9,5153.45,0.59,0.57,0.03,0.63,,,SHORT_SPREAD,0.59,0.59,0.66,0.59,5184.58,5183.89,5183.9,5153.9,5153.4,5153.5,,,2026-03-05 00:43:00+00:00,0,,,
20260304_161508_ecbf428e,1772671440,2026-03-05 00:44:00,5180.75,5150.95,0.58,0.57,0.03,0.17,,,SHORT_SPREAD,0.58,0.58,0.22,0.14,5180.91,5180.75,5180.76,5151.3,5150.9,5151.0,,,2026-03-05 00:44:00+00:00,0,,,
20260304_161508_ecbf428e,1772671500,2026-03-05 00:45:00,5179.2,5149.05,0.58,0.57,0.03,0.43,,,SHORT_SPREAD,0.58,0.58,0.47,0.39,5179.86,5179.2,5179.21,5149.0,5149.0,5149.1,,,2026-03-05 00:45:00+00:00,0,,,
20260304_161508_ecbf428e,1772671560,2026-03-05 00:46:00,5178.77,5148.55,0.59,0.57,0.03,0.48,,,SHORT_SPREAD,0.59,0.58,0.52,0.44,5178.78,5178.77,5178.78,5148.7,5148.5,5148.6,,,2026-03-05 00:46:00+00:00,0,,,
20260304_161508_ecbf428e,1772671620,2026-03-05 00:47:00,5177.0,5147.25,0.58,0.57,0.03,0.15,,,SHORT_SPREAD,0.58,0.58,0.19,0.11,5177.06,5177.0,5177.01,5147.3,5147.2,5147.3,,,2026-03-05 00:47:00+00:00,0,,,
20260304_161508_ecbf428e,1772671680,2026-03-05 00:48:00,5179.88,5148.85,0.6,0.57,0.03,1.06,,,SHORT_SPREAD,0.61,0.61,1.42,1.34,5179.88,5180.72,5180.74,5148.8,5149.2,5149.3,,,2026-03-05 00:48:00+00:00,0,,,
20260304_161508_ecbf428e,1772671740,2026-03-05 00:49:00,5183.76,5152.55,0.6,0.57,0.03,1.16,,,SHORT_SPREAD,0.6,0.6,1.2,1.13,5183.75,5183.75,5183.76,5152.6,5152.5,5152.6,,,2026-03-05 00:49:00+00:00,0,,,
20260304_161508_ecbf428e,1772671800,2026-03-05 00:50:00,5180.92,5150.55,0.59,0.57,0.03,0.58,,,SHORT_SPREAD,0.59,0.59,0.62,0.54,5180.92,5180.92,5180.93,5151.1,5150.5,5150.6,,,2026-03-05 00:50:00+00:00,0,,,
20260304_161508_ecbf428e,1772671860,2026-03-05 00:51:00,5179.5,5148.45,0.6,0.57,0.03,1.06,,,SHORT_SPREAD,0.6,0.6,1.1,1.02,5179.49,5179.49,5179.5,5148.4,5148.4,5148.5,,,2026-03-05 00:51:00+00:00,0,,,
20260304_161508_ecbf428e,1772671920,2026-03-05 00:52:00,5179.11,5148.55,0.59,0.57,0.03,0.71,,,SHORT_SPREAD,0.6,0.6,1.03,0.95,5179.12,5179.49,5179.5,5148.6,5148.5,5148.6,,,2026-03-05 00:52:00+00:00,0,,,
20260304_161508_ecbf428e,1772671980,2026-03-05 00:53:00,5178.23,5147.55,0.59,0.57,0.03,0.8,,,SHORT_SPREAD,0.6,0.6,0.91,0.83,5178.23,5178.22,5178.23,5147.6,5147.4,5147.5,,,2026-03-05 00:53:00+00:00,0,,,
20260304_161508_ecbf428e,1772672040,2026-03-05 00:54:00,5176.34,5147.25,0.56,0.57,0.03,-0.34,,,SHORT_SPREAD,0.58,0.57,0.21,-0.02,5178.19,5176.33,5176.34,5147.9,5146.5,5146.8,,,2026-03-05 00:54:00+00:00,0,,,
20260304_161508_ecbf428e,1772672100,2026-03-05 00:55:00,5176.34,5146.55,0.58,0.57,0.03,0.17,,,SHORT_SPREAD,0.6,0.6,1.09,1.01,5176.34,5178.17,5178.18,5146.5,5147.1,5147.2,,,2026-03-05 00:55:00+00:00,0,,,
20260304_161508_ecbf428e,1772672160,2026-03-05 00:56:00,5177.69,5146.95,0.6,0.57,0.03,0.84,,,SHORT_SPREAD,0.6,0.59,0.89,0.8,5177.7,5177.68,5177.7,5147.7,5146.9,5147.0,,,2026-03-05 00:56:00+00:00,0,,,
20260304_161508_ecbf428e,1772672220,2026-03-05 00:57:00,5179.02,5146.45,0.63,0.57,0.03,2.14,,,SHORT_SPREAD,0.63,0.63,2.19,2.1,5179.03,5179.01,5179.03,5146.5,5146.4,5146.5,,,2026-03-05 00:57:00+00:00,0,,,
20260304_161508_ecbf428e,1772672280,2026-03-05 00:58:00,5176.73,5144.75,0.62,0.57,0.03,1.72,,,SHORT_SPREAD,0.62,0.62,1.89,1.8,5179.01,5176.89,5176.92,5144.8,5144.7,5144.8,,,2026-03-05 00:58:00+00:00,0,,,
20260304_161508_ecbf428e,1772672340,2026-03-05 00:59:00,5183.0,5148.9,0.66,0.57,0.03,3.17,,,SHORT_SPREAD,0.67,0.66,3.4,3.18,5182.59,5183.81,5183.82,5149.0,5149.4,5149.7,,,2026-03-05 00:59:00+00:00,0,,,
20260304_161508_ecbf428e,1772672400,2026-03-05 01:00:00,5183.93,5150.35,0.65,0.57,0.03,2.78,,,SHORT_SPREAD,0.65,0.65,2.86,2.78,5184.79,5183.99,5184.0,5150.6,5150.3,5150.4,,,2026-03-05 01:00:00+00:00,0,,,
20260304_161508_ecbf428e,1772672460,2026-03-05 01:01:00,5186.01,5151.65,0.66,0.57,0.03,3.27,,,SHORT_SPREAD,0.65,0.65,2.89,2.81,5186.45,5185.39,5185.41,5152.8,5151.6,5151.7,,,2026-03-05 01:01:00+00:00,0,,,
20260304_161508_ecbf428e,1772672520,2026-03-05 01:02:00,5184.96,5150.95,0.66,0.57,0.03,2.99,,,SHORT_SPREAD,0.67,0.67,3.49,3.26,5184.96,5184.79,5184.82,5152.8,5150.1,5150.4,,,2026-03-05 01:02:00+00:00,0,,,
20260304_161508_ecbf428e,1772672580,2026-03-05 01:03:00,5185.98,5151.75,0.66,0.57,0.03,3.11,,,SHORT_SPREAD,0.66,0.66,3.14,3.07,5185.98,5185.97,5185.98,5151.8,5151.7,5151.8,,,2026-03-05 01:03:00+00:00,0,,,
20260304_161508_ecbf428e,1772672640,2026-03-05 01:04:00,5184.52,5150.85,0.65,0.57,0.03,2.71,,,SHORT_SPREAD,0.65,0.65,2.75,2.67,5186.17,5184.51,5184.53,5151.5,5150.8,5150.9,,,2026-03-05 01:04:00+00:00,0,,,
20260304_161508_ecbf428e,1772672700,2026-03-05 01:05:00,5187.15,5151.95,0.68,0.57,0.03,3.68,,,SHORT_SPREAD,0.68,0.68,3.72,3.64,5186.04,5187.14,5187.16,5151.9,5151.9,5152.0,,,2026-03-05 01:05:00+00:00,0,,,
20260304_161508_ecbf428e,1772672760,2026-03-05 01:06:00,5190.57,5155.85,0.67,0.57,0.03,3.29,,,SHORT_SPREAD,0.67,0.67,3.37,3.28,5190.57,5190.7,5190.73,5155.9,5155.9,5156.0,,,2026-03-05 01:06:00+00:00,0,,,
20260304_161508_ecbf428e,1772672820,2026-03-05 01:07:00,5191.4,5156.55,0.67,0.57,0.03,3.33,,,SHORT_SPREAD,0.67,0.67,3.37,3.3,5191.4,5191.39,5191.4,5156.5,5156.5,5156.6,,,2026-03-05 01:07:00+00:00,0,,,
20260304_161508_ecbf428e,1772672880,2026-03-05 01:08:00,5191.96,5157.25,0.67,0.58,0.03,3.2,,,SHORT_SPREAD,0.67,0.67,3.23,3.16,5191.96,5191.95,5191.96,5157.2,5157.2,5157.3,,,2026-03-05 01:08:00+00:00,0,,,
20260304_161508_ecbf428e,1772672940,2026-03-05 01:09:00,5192.5,5157.85,0.67,0.58,0.03,3.13,,,SHORT_SPREAD,0.67,0.67,3.16,3.09,5192.5,5192.5,5192.51,5157.9,5157.8,5157.9,,,2026-03-05 01:09:00+00:00,0,,,
20260304_161508_ecbf428e,1772673000,2026-03-05 01:10:00,5194.27,5160.15,0.66,0.58,0.03,2.75,,,SHORT_SPREAD,0.66,0.66,2.91,2.84,5194.28,5194.46,5194.48,5160.4,5160.1,5160.2,,,2026-03-05 01:10:00+00:00,0,,,
20260304_161508_ecbf428e,1772673060,2026-03-05 01:11:00,5195.93,5161.75,0.66,0.58,0.03,2.76,,,SHORT_SPREAD,0.67,0.67,3.09,3.02,5195.53,5196.41,5196.42,5161.8,5161.7,5161.8,,,2026-03-05 01:11:00+00:00,0,,,
20260304_161508_ecbf428e,1772673120,2026-03-05 01:12:00,5192.34,5158.85,0.65,0.58,0.03,2.31,,,SHORT_SPREAD,0.65,0.65,2.49,2.42,5192.55,5192.56,5192.57,5158.8,5158.8,5158.9,,,2026-03-05 01:12:00+00:00,0,,,
20260304_161508_ecbf428e,1772673180,2026-03-05 01:13:00,5191.04,5157.35,0.65,0.58,0.03,2.42,,,SHORT_SPREAD,0.65,0.65,2.46,2.39,5191.04,5191.03,5191.04,5157.4,5157.3,5157.4,,,2026-03-05 01:13:00+00:00,0,,,
20260304_161508_ecbf428e,1772673240,2026-03-05 01:14:00,5187.5,5154.45,0.64,0.58,0.03,2.02,,,SHORT_SPREAD,0.64,0.64,2.06,1.99,5187.5,5187.49,5187.5,5154.5,5154.4,5154.5,,,2026-03-05 01:14:00+00:00,0,,,
20260304_161508_ecbf428e,1772673300,2026-03-05 01:15:00,5187.84,5154.15,0.65,0.58,0.03,2.4,,,SHORT_SPREAD,0.66,0.65,2.56,2.49,5187.0,5187.83,5187.84,5153.9,5153.9,5154.0,,,2026-03-05 01:15:00+00:00,0,,,
20260304_161508_ecbf428e,1772673360,2026-03-05 01:16:00,5189.78,5156.45,0.64,0.58,0.03,2.16,,,SHORT_SPREAD,0.65,0.64,2.2,2.13,5189.78,5189.78,5189.79,5156.4,5156.4,5156.5,,,2026-03-05 01:16:00+00:00,0,,,
20260304_161508_ecbf428e,1772673420,2026-03-05 01:17:00,5189.23,5156.75,0.63,0.58,0.03,1.62,,,SHORT_SPREAD,0.64,0.63,1.9,1.83,5189.91,5188.5,5188.51,5156.8,5155.6,5155.7,,,2026-03-05 01:17:00+00:00,0,,,
20260304_161508_ecbf428e,1772673480,2026-03-05 01:18:00,5190.1,5156.45,0.65,0.58,0.03,2.33,,,SHORT_SPREAD,0.65,0.65,2.37,2.29,5190.11,5190.09,5190.11,5156.4,5156.4,5156.5,,,2026-03-05 01:18:00+00:00,0,,,
20260304_161508_ecbf428e,1772673540,2026-03-05 01:19:00,5188.84,5155.95,0.64,0.58,0.03,1.85,,,SHORT_SPREAD,0.63,0.62,1.65,1.4,5188.84,5188.14,5188.15,5156.0,5155.6,5156.0,,,2026-03-05 01:19:00+00:00,0,,,
20260304_161508_ecbf428e,1772673600,2026-03-05 01:20:00,5186.4,5153.45,0.64,0.58,0.03,1.89,,,SHORT_SPREAD,0.64,0.64,1.93,1.85,5186.39,5186.39,5186.41,5153.5,5153.4,5153.5,,,2026-03-05 01:20:00+00:00,0,,,
20260304_161508_ecbf428e,1772673660,2026-03-05 01:21:00,5184.5,5151.95,0.63,0.58,0.03,1.64,,,SHORT_SPREAD,0.63,0.63,1.77,1.69,5185.33,5184.63,5184.65,5152.7,5151.9,5152.0,,,2026-03-05 01:21:00+00:00,0,,,
20260304_161508_ecbf428e,1772673720,2026-03-05 01:22:00,5184.81,5152.65,0.62,0.58,0.03,1.4,,,SHORT_SPREAD,0.64,0.64,1.96,1.9,5184.82,5184.37,5184.38,5152.6,5151.3,5151.4,,,2026-03-05 01:22:00+00:00,0,,,
20260304_161508_ecbf428e,1772673780,2026-03-05 01:23:00,5185.61,5152.95,0.63,0.58,0.03,1.69,,,SHORT_SPREAD,0.63,0.63,1.73,1.66,5186.53,5185.6,5185.62,5152.9,5152.9,5153.0,,,2026-03-05 01:23:00+00:00,0,,,
20260304_161508_ecbf428e,1772673840,2026-03-05 01:24:00,5183.27,5150.85,0.63,0.58,0.03,1.55,,,SHORT_SPREAD,0.64,0.63,1.79,1.54,5183.6,5183.1,5183.11,5150.9,5150.3,5150.7,,,2026-03-05 01:24:00+00:00,0,,,
20260304_161508_ecbf428e,1772673900,2026-03-05 01:25:00,5185.3,5151.65,0.65,0.58,0.03,2.27,,,SHORT_SPREAD,0.65,0.65,2.34,2.26,5182.75,5185.84,5185.86,5151.7,5152.1,5152.2,,,2026-03-05 01:25:00+00:00,0,,,
20260304_161508_ecbf428e,1772673960,2026-03-05 01:26:00,5186.98,5153.85,0.64,0.58,0.03,1.94,,,SHORT_SPREAD,0.64,0.64,1.97,1.9,5186.65,5186.97,5186.98,5153.9,5153.8,5153.9,,,2026-03-05 01:26:00+00:00,0,,,
20260304_161508_ecbf428e,1772674020,2026-03-05 01:27:00,5186.04,5153.75,0.62,0.58,0.03,1.43,,,SHORT_SPREAD,0.63,0.62,1.47,1.4,5184.81,5186.04,5186.05,5153.8,5153.7,5153.8,,,2026-03-05 01:27:00+00:00,0,,,
20260304_161508_ecbf428e,1772674080,2026-03-05 01:28:00,5186.54,5153.75,0.63,0.58,0.03,1.73,,,SHORT_SPREAD,0.64,0.63,1.76,1.69,5186.55,5186.54,5186.55,5153.8,5153.7,5153.8,,,2026-03-05 01:28:00+00:00,0,,,
20260304_161508_ecbf428e,1772674140,2026-03-05 01:29:00,5187.04,5153.45,0.65,0.58,0.03,2.19,,,SHORT_SPREAD,0.65,0.65,2.22,2.16,5186.69,5187.04,5187.05,5153.3,5153.4,5153.5,,,2026-03-05 01:29:00+00:00,0,,,
20260304_161508_ecbf428e,1772674200,2026-03-05 01:30:00,5184.35,5151.65,0.63,0.58,0.03,1.66,,,SHORT_SPREAD,0.63,0.63,1.69,1.63,5183.61,5184.35,5184.36,5151.1,5151.6,5151.7,,,2026-03-05 01:30:00+00:00,0,,,
20260304_161508_ecbf428e,1772674260,2026-03-05 01:31:00,5186.27,5153.85,0.63,0.58,0.03,1.47,,,SHORT_SPREAD,0.63,0.63,1.51,1.44,5184.53,5186.26,5186.28,5153.9,5153.8,5153.9,,,2026-03-05 01:31:00+00:00,0,,,
20260304_161508_ecbf428e,1772674320,2026-03-05 01:32:00,5183.06,5151.25,0.62,0.58,0.03,1.12,,,SHORT_SPREAD,0.62,0.61,1.15,1.08,5182.62,5183.05,5183.07,5150.9,5151.2,5151.3,,,2026-03-05 01:32:00+00:00,0,,,
20260304_161508_ecbf428e,1772674380,2026-03-05 01:33:00,5183.1,5151.95,0.6,0.58,0.03,0.72,,,SHORT_SPREAD,0.6,0.6,0.76,0.69,5183.79,5183.1,5183.11,5152.6,5151.9,5152.0,,,2026-03-05 01:33:00+00:00,0,,,
20260304_161508_ecbf428e,1772674440,2026-03-05 01:34:00,5183.02,5151.15,0.62,0.58,0.03,1.15,,,SHORT_SPREAD,0.62,0.62,1.18,1.12,5182.03,5183.02,5183.03,5151.7,5151.1,5151.2,,,2026-03-05 01:34:00+00:00,0,,,
