run_id,minute_ts,bar_time_utc,p_close_mid,x_close_mid,ratio_close_mid,mean,std,z_mid,cross_up,cross_down,pos,ratio_exec_L,ratio_exec_S,z_exec_L,z_exec_S,p_last,p_bid,p_ask,x_last,x_bid,x_ask,signal,note,t,trades_count,trades_events,trades_actions,trades_reason_sample
20260228_065903_b8b90d7d,1772268000,2026-02-28 08:40:00,5414.46,5364.05,0.94,0.4,0.19,2.86,0,0,LONG_SPREAD,0.94,0.93,2.86,2.85,5414.46,5414.45,5414.46,5364.1,5364.0,5364.1,,,2026-02-28 08:40:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268060,2026-02-28 08:41:00,5408.72,5361.15,0.88,0.4,0.19,2.56,0,0,LONG_SPREAD,0.88,0.88,2.56,2.55,5408.72,5408.71,5408.72,5361.1,5361.1,5361.2,,,2026-02-28 08:41:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268120,2026-02-28 08:42:00,5410.0,5361.75,0.9,0.4,0.19,2.6,0,0,LONG_SPREAD,0.9,0.89,2.6,2.59,5410.0,5409.99,5410.0,5361.8,5361.7,5361.8,,,2026-02-28 08:42:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268180,2026-02-28 08:43:00,5409.7,5360.55,0.91,0.4,0.19,2.66,0,0,LONG_SPREAD,0.92,0.91,2.7,2.67,5409.71,5409.3,5409.31,5360.6,5359.8,5360.1,,,2026-02-28 08:43:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268240,2026-02-28 08:44:00,5410.08,5359.55,0.94,0.4,0.19,2.77,0,0,LONG_SPREAD,0.94,0.94,2.78,2.76,5410.09,5410.08,5410.09,5359.6,5359.5,5359.6,,,2026-02-28 08:44:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268300,2026-02-28 08:45:00,5410.22,5362.85,0.88,0.4,0.19,2.44,0,0,LONG_SPREAD,0.88,0.88,2.45,2.44,5410.22,5410.21,5410.22,5362.9,5362.8,5362.9,,,2026-02-28 08:45:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268360,2026-02-28 08:46:00,5405.06,5360.85,0.82,0.4,0.2,2.13,0,0,LONG_SPREAD,0.82,0.82,2.14,2.13,5405.06,5405.05,5405.06,5360.9,5360.8,5360.9,,,2026-02-28 08:46:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268420,2026-02-28 08:47:00,5409.46,5362.15,0.88,0.41,0.2,2.4,0,0,LONG_SPREAD,0.87,0.87,2.37,2.34,5408.26,5409.45,5409.46,5361.2,5362.5,5362.8,,,2026-02-28 08:47:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268480,2026-02-28 08:48:00,5409.68,5361.95,0.89,0.41,0.2,2.43,0,0,LONG_SPREAD,0.89,0.89,2.43,2.42,5409.69,5409.69,5409.7,5362.0,5361.9,5362.0,,,2026-02-28 08:48:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268540,2026-02-28 08:49:00,5412.02,5362.05,0.93,0.41,0.2,2.61,0,0,LONG_SPREAD,0.93,0.93,2.62,2.61,5412.03,5412.02,5412.03,5362.1,5362.0,5362.1,,,2026-02-28 08:49:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268600,2026-02-28 08:50:00,5411.16,5362.15,0.91,0.41,0.2,2.5,0,0,LONG_SPREAD,0.91,0.91,2.51,2.5,5410.8,5411.16,5411.17,5362.2,5362.1,5362.2,,,2026-02-28 08:50:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268660,2026-02-28 08:51:00,5413.58,5364.75,0.91,0.41,0.2,2.46,0,0,LONG_SPREAD,0.91,0.91,2.47,2.46,5413.59,5413.58,5413.59,5364.7,5364.7,5364.8,,,2026-02-28 08:51:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268720,2026-02-28 08:52:00,5415.38,5364.25,0.95,0.41,0.2,2.65,0,0,LONG_SPREAD,0.95,0.95,2.64,2.63,5415.38,5415.37,5415.38,5364.9,5364.3,5364.4,,,2026-02-28 08:52:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268780,2026-02-28 08:53:00,5416.46,5366.65,0.92,0.41,0.2,2.5,0,0,LONG_SPREAD,0.92,0.92,2.51,2.5,5416.45,5416.45,5416.46,5366.7,5366.6,5366.7,,,2026-02-28 08:53:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268840,2026-02-28 08:54:00,5421.14,5369.35,0.96,0.41,0.21,2.66,0,0,LONG_SPREAD,0.99,0.98,2.78,2.77,5421.14,5422.42,5422.45,5369.3,5369.3,5369.4,,,2026-02-28 08:54:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268900,2026-02-28 08:55:00,5420.64,5368.65,0.96,0.42,0.21,2.65,0,0,LONG_SPREAD,0.96,0.96,2.65,2.64,5420.64,5420.63,5420.64,5368.7,5368.6,5368.7,,,2026-02-28 08:55:00+00:00,0,,,
20260228_065903_b8b90d7d,1772268960,2026-02-28 08:56:00,5421.34,5370.05,0.95,0.42,0.21,2.56,0,0,LONG_SPREAD,0.95,0.95,2.58,2.57,5421.34,5421.33,5421.34,5370.1,5369.9,5370.0,,,2026-02-28 08:56:00+00:00,0,,,
20260228_065903_b8b90d7d,1772269020,2026-02-28 08:57:00,5424.0,5373.45,0.94,0.42,0.21,2.48,0,0,LONG_SPREAD,0.95,0.94,2.53,2.52,5424.09,5424.52,5424.53,5373.5,5373.4,5373.5,,,2026-02-28 08:57:00+00:00,0,,,
20260228_065903_b8b90d7d,1772269080,2026-02-28 08:58:00,5433.0,5381.35,0.96,0.42,0.21,2.54,0,0,LONG_SPREAD,0.95,0.95,2.52,2.51,5433.0,5432.99,5433.0,5381.1,5381.6,5381.7,,,2026-02-28 08:58:00+00:00,0,,,
20260228_065903_b8b90d7d,1772269140,2026-02-28 08:59:00,5429.38,5381.65,0.88,0.42,0.21,2.19,0,0,LONG_SPREAD,0.88,0.88,2.19,2.18,5429.39,5429.38,5429.39,5381.6,5381.6,5381.7,,,2026-02-28 08:59:00+00:00,0,,,
